417.20,310.00,28.00,346.49,8.88,6.00,6.00,7.13,10,29,2
391.63,338.00,30.00,312.19,8.17,7.00,7.00,6.16,10,30,1
363.78,276.00,29.00,340.88,7.61,6.00,6.00,6.84,10,29,2
414.49,354.00,31.00,331.96,8.51,7.00,7.00,6.42,10,30,1
353.85,289.00,29.00,276.30,6.68,6.00,6.00,4.44,10,31,0
371.98,325.00,29.00,264.47,7.59,7.00,7.00,5.14,10,31,0
421.95,343.00,29.00,342.02,8.66,7.00,7.00,6.23,10,31,0
344.37,328.00,28.00,244.33,7.41,7.00,7.00,5.11,10,31,0
401.05,330.00,28.00,332.88,8.51,7.00,7.00,6.71,10,30,1
438.24,343.00,28.00,403.70,8.88,7.00,7.00,7.05,10,29,2
357.24,301.00,31.00,265.93,7.61,6.00,6.00,5.49,10,31,0
477.34,332.00,32.00,426.85,9.61,7.00,7.00,7.85,10,30,1
397.66,313.00,30.00,293.52,8.29,6.00,6.00,5.96,10,31,0
427.37,364.00,37.00,312.64,8.80,7.00,7.00,5.98,10,31,0
380.54,318.00,30.00,285.48,8.10,6.00,6.00,6.03,10,31,0
460.10,312.00,27.00,389.83,9.44,6.00,6.00,7.86,10,29,2
418.44,325.00,30.00,345.29,8.54,7.00,7.00,6.54,10,30,1
329.56,285.00,29.00,234.94,7.02,6.00,6.00,4.81,10,31,0
474.37,352.00,28.00,387.55,9.83,7.00,7.00,8.07,10,28,3
441.88,351.00,30.00,367.83,8.83,7.00,7.00,6.93,10,31,0
469.39,366.00,31.00,375.57,9.51,7.00,7.00,7.27,10,30,1
406.63,339.00,30.00,310.67,8.41,7.00,7.00,6.30,10,31,0
429.44,355.00,28.00,335.65,8.83,7.00,7.00,6.67,10,31,0
